,JEDI_OCC,JEDI_CODE,nJobs,SKILL_NAME,nSkills,intensity
14501,Bank Worker,J552111,6061,Brokerage Trading,19,0.003134796238244514
14502,Bank Worker,J552111,6061,Budget Analysis,1,0.00016498927569707968
14503,Bank Worker,J552111,6061,Budgeting,19,0.003134796238244514
14504,Bank Worker,J552111,6061,Business-to-Business,11,0.0018148820326678765
14505,Bank Worker,J552111,6061,Business-to-Business Sales,7,0.0011549249298795578
14506,Bank Worker,J552111,6061,Business Acumen,182,0.030028048176868508
14507,Bank Worker,J552111,6061,Business Administration,7,0.0011549249298795578
14508,Bank Worker,J552111,6061,Business Analysis,71,0.011714238574492658
14509,Bank Worker,J552111,6061,Business Consulting,19,0.003134796238244514
14510,Bank Worker,J552111,6061,Business Development,678,0.11186272892262004
14511,Bank Worker,J552111,6061,Business English,4,0.0006599571027883187
14512,Bank Worker,J552111,6061,Business Intelligence,4,0.0006599571027883187
14513,Bank Worker,J552111,6061,Business Lending,461,0.07606005609635373
14514,Bank Worker,J552111,6061,Business Management,8,0.0013199142055766375
14515,Bank Worker,J552111,6061,Business Modelling,2,0.00032997855139415937
14516,Bank Worker,J552111,6061,Business Operations,17,0.0028048176868503546
14517,Bank Worker,J552111,6061,Business Planning,373,0.061540999835010726
14518,Bank Worker,J552111,6061,Business Process,23,0.0037947533410328327
14519,Bank Worker,J552111,6061,Business Process Monitor (BPM),1,0.00016498927569707968
14520,Bank Worker,J552111,6061,Business Requirements Documentation,2,0.00032997855139415937
14521,Bank Worker,J552111,6061,Business Solutions,3,0.0004949678270912389
14522,Bank Worker,J552111,6061,Business Strategy,32,0.00527965682230655
14523,Bank Worker,J552111,6061,Business Systems Analysis,21,0.003464774789638673
14524,Bank Worker,J552111,6061,Calibration,1,0.00016498927569707968
14525,Bank Worker,J552111,6061,Cancer knowledge,4,0.0006599571027883187
14526,Bank Worker,J552111,6061,Capacity Management,1,0.00016498927569707968
14527,Bank Worker,J552111,6061,Capital Expenditures,1,0.00016498927569707968
14528,Bank Worker,J552111,6061,Capital Markets,13,0.002144860584062036
14529,Bank Worker,J552111,6061,Cardiology,1,0.00016498927569707968
14530,Bank Worker,J552111,6061,Caregiving,1,0.00016498927569707968
14531,Bank Worker,J552111,6061,Case Management,4,0.0006599571027883187
14532,Bank Worker,J552111,6061,Cash Deposits and Receipts,4,0.0006599571027883187
14533,Bank Worker,J552111,6061,Cash Flow Management,2,0.00032997855139415937
14534,Bank Worker,J552111,6061,Cash Handling,228,0.03761755485893417
14535,Bank Worker,J552111,6061,Cash Management,39,0.006434581752186108
14536,Bank Worker,J552111,6061,Change Management,11,0.0018148820326678765
14537,Bank Worker,J552111,6061,Chemistry,2,0.00032997855139415937
14538,Bank Worker,J552111,6061,Chickenpox,1,0.00016498927569707968
14539,Bank Worker,J552111,6061,Child Care,2,0.00032997855139415937
14540,Bank Worker,J552111,6061,Claims Adjustments,2,0.00032997855139415937
14541,Bank Worker,J552111,6061,Claims Knowledge,3,0.0004949678270912389
14542,Bank Worker,J552111,6061,Classification Algorithms,1,0.00016498927569707968
14543,Bank Worker,J552111,6061,Classroom Training,8,0.0013199142055766375
14544,Bank Worker,J552111,6061,Client Base Retention,4,0.0006599571027883187
14545,Bank Worker,J552111,6061,Client Care,12,0.0019798713083649558
14546,Bank Worker,J552111,6061,Client Needs Assessment,15,0.0024748391354561953
14547,Bank Worker,J552111,6061,Client Representation,2,0.00032997855139415937
14548,Bank Worker,J552111,6061,Client Service,25,0.004124731892426992
14549,Bank Worker,J552111,6061,Cloud Computing,1,0.00016498927569707968
14550,Bank Worker,J552111,6061,Cluster Analysis,1,0.00016498927569707968
14551,Bank Worker,J552111,6061,Clustering,1,0.00016498927569707968
14552,Bank Worker,J552111,6061,Cold Calling,8,0.0013199142055766375
14553,Bank Worker,J552111,6061,Commercial Lending,222,0.03662761920475169
14554,Bank Worker,J552111,6061,Commissioning,1,0.00016498927569707968
14555,Bank Worker,J552111,6061,Commodities,2,0.00032997855139415937
14556,Bank Worker,J552111,6061,Commodity Management,1,0.00016498927569707968
14557,Bank Worker,J552111,6061,Community Relations,4,0.0006599571027883187
14558,Bank Worker,J552111,6061,Competitive Analysis,15,0.0024748391354561953
14559,Bank Worker,J552111,6061,Complex Sales,1,0.00016498927569707968
14560,Bank Worker,J552111,6061,Compliance Management,3,0.0004949678270912389
14561,Bank Worker,J552111,6061,Compliance Training,5,0.0008249463784853983
14562,Bank Worker,J552111,6061,Computer-Generated Imagery (CGI),1,0.00016498927569707968
14563,Bank Worker,J552111,6061,Conciliation,4,0.0006599571027883187
14564,Bank Worker,J552111,6061,Confidentiality Agreements,2,0.00032997855139415937
14565,Bank Worker,J552111,6061,Configuration Management,1,0.00016498927569707968
14566,Bank Worker,J552111,6061,Conflict Management,17,0.0028048176868503546
14567,Bank Worker,J552111,6061,Consultative Sales,2,0.00032997855139415937
14568,Bank Worker,J552111,6061,Consulting Industry Knowledge,2,0.00032997855139415937
14569,Bank Worker,J552111,6061,Consumer Behaviour,4,0.0006599571027883187
14570,Bank Worker,J552111,6061,Consumer Electronics,2,0.00032997855139415937
14571,Bank Worker,J552111,6061,Consumer Segmentation,73,0.01204421712588682
14572,Bank Worker,J552111,6061,Consumer Trends,1,0.00016498927569707968
14573,Bank Worker,J552111,6061,Content Management,1,0.00016498927569707968
14574,Bank Worker,J552111,6061,Content Management Systems (CMS),1,0.00016498927569707968
14575,Bank Worker,J552111,6061,Content Marketing,1,0.00016498927569707968
14576,Bank Worker,J552111,6061,Continuous Integration (CI),2,0.00032997855139415937
14577,Bank Worker,J552111,6061,Continuous Quality Improvement,1,0.00016498927569707968
14578,Bank Worker,J552111,6061,Contract Management,2,0.00032997855139415937
14579,Bank Worker,J552111,6061,Contract Negotiation,2,0.00032997855139415937
14580,Bank Worker,J552111,6061,Contract Review,2,0.00032997855139415937
14581,Bank Worker,J552111,6061,Cooking,1,0.00016498927569707968
14582,Bank Worker,J552111,6061,Copy Writing,1,0.00016498927569707968
14583,Bank Worker,J552111,6061,Copywriting,1,0.00016498927569707968
14584,Bank Worker,J552111,6061,Corporate Accounting,1,0.00016498927569707968
14585,Bank Worker,J552111,6061,Corporate Communications,8,0.0013199142055766375
14586,Bank Worker,J552111,6061,Corporate Finance,4,0.0006599571027883187
14587,Bank Worker,J552111,6061,Corporate Governance,3,0.0004949678270912389
14588,Bank Worker,J552111,6061,Corporate Social Responsibility,1,0.00016498927569707968
14589,Bank Worker,J552111,6061,Cost Accounting,7,0.0011549249298795578
14590,Bank Worker,J552111,6061,Cost Control,1,0.00016498927569707968
14591,Bank Worker,J552111,6061,Costing,1,0.00016498927569707968
14592,Bank Worker,J552111,6061,Credit Analysis,140,0.02309849859759116
14593,Bank Worker,J552111,6061,Credit Card Applications,26,0.004289721168124072
14594,Bank Worker,J552111,6061,Credit Card Transaction Processing,2,0.00032997855139415937
14595,Bank Worker,J552111,6061,Credit Management,3,0.0004949678270912389
14596,Bank Worker,J552111,6061,Credit Risk,254,0.04190727602705824
14597,Bank Worker,J552111,6061,Critical Care,1,0.00016498927569707968
14598,Bank Worker,J552111,6061,Cross Sell,496,0.08183468074575152
14599,Bank Worker,J552111,6061,Customer Accounts,12,0.0019798713083649558
14600,Bank Worker,J552111,6061,Customer Acquisition,236,0.038937469064510816
14601,Bank Worker,J552111,6061,Customer Contact,400,0.06599571027883187
14602,Bank Worker,J552111,6061,Customer Experience Improvement,25,0.004124731892426992
14603,Bank Worker,J552111,6061,Customer Referrals,309,0.050981686190397627
14604,Bank Worker,J552111,6061,Customer Retention,41,0.006764560303580267
14605,Bank Worker,J552111,6061,Customer Risk,2,0.00032997855139415937
14606,Bank Worker,J552111,6061,Customer Service,1544,0.25474344167629104
14607,Bank Worker,J552111,6061,Customer Service Enhancement,1,0.00016498927569707968
14608,Bank Worker,J552111,6061,Data Analysis,22,0.003629764065335753
14609,Bank Worker,J552111,6061,Data Architecture,2,0.00032997855139415937
14610,Bank Worker,J552111,6061,Data Capture,13,0.002144860584062036
14611,Bank Worker,J552111,6061,Data Collection,1,0.00016498927569707968
14612,Bank Worker,J552111,6061,Data Dictionary System,1,0.00016498927569707968
14613,Bank Worker,J552111,6061,Data Engineering,2,0.00032997855139415937
14614,Bank Worker,J552111,6061,Data Entry,41,0.006764560303580267
14615,Bank Worker,J552111,6061,Data Governance,3,0.0004949678270912389
14616,Bank Worker,J552111,6061,Data Integration,1,0.00016498927569707968
14617,Bank Worker,J552111,6061,Data Management,9,0.0014849034812737172
14618,Bank Worker,J552111,6061,Data Mapping,2,0.00032997855139415937
14619,Bank Worker,J552111,6061,Data Migration,1,0.00016498927569707968
14620,Bank Worker,J552111,6061,Data Privacy,1,0.00016498927569707968
14621,Bank Worker,J552111,6061,Data Quality,6,0.0009899356541824779
14622,Bank Worker,J552111,6061,Data Science,8,0.0013199142055766375
14623,Bank Worker,J552111,6061,Data Transformation,8,0.0013199142055766375
14624,Bank Worker,J552111,6061,Data Verification,1,0.00016498927569707968
14625,Bank Worker,J552111,6061,Data Warehousing,4,0.0006599571027883187
14626,Bank Worker,J552111,6061,Database Administration,1,0.00016498927569707968
14627,Bank Worker,J552111,6061,Database Management,3,0.0004949678270912389
14628,Bank Worker,J552111,6061,Decision Support,9,0.0014849034812737172
14629,Bank Worker,J552111,6061,Deep Learning,2,0.00032997855139415937
14630,Bank Worker,J552111,6061,Dentistry,2,0.00032997855139415937
14631,Bank Worker,J552111,6061,Deposit Collection,1,0.00016498927569707968
14632,Bank Worker,J552111,6061,Derivatives,7,0.0011549249298795578
14633,Bank Worker,J552111,6061,Description and Demonstration of Products,12,0.0019798713083649558
14634,Bank Worker,J552111,6061,Design Thinking,2,0.00032997855139415937
14635,Bank Worker,J552111,6061,DevOps,3,0.0004949678270912389
14636,Bank Worker,J552111,6061,Digital Advertising,1,0.00016498927569707968
14637,Bank Worker,J552111,6061,Digital Marketing,8,0.0013199142055766375
14638,Bank Worker,J552111,6061,Direct Mail,1,0.00016498927569707968
14639,Bank Worker,J552111,6061,Direct Sales,29,0.004784688995215311
14640,Bank Worker,J552111,6061,Disease Treatment,1,0.00016498927569707968
14641,Bank Worker,J552111,6061,Display Network,1,0.00016498927569707968
14642,Bank Worker,J552111,6061,Distribution Strategies,16,0.002639828411153275
14643,Bank Worker,J552111,6061,Document Review,2,0.00032997855139415937
14644,Bank Worker,J552111,6061,Dodd Frank,2,0.00032997855139415937
14645,Bank Worker,J552111,6061,Drug Discovery,2,0.00032997855139415937
14646,Bank Worker,J552111,6061,Due Diligence,28,0.004619699719518231
14647,Bank Worker,J552111,6061,E-Commerce,5,0.0008249463784853983
14648,Bank Worker,J552111,6061,Economic Development,4,0.0006599571027883187
14649,Bank Worker,J552111,6061,Economics,60,0.00989935654182478
14650,Bank Worker,J552111,6061,Effective Communications,2,0.00032997855139415937
14651,Bank Worker,J552111,6061,EFTPOS,6,0.0009899356541824779
14652,Bank Worker,J552111,6061,Electricity Trading,1,0.00016498927569707968
14653,Bank Worker,J552111,6061,Emergency Medicine,1,0.00016498927569707968
14654,Bank Worker,J552111,6061,Employee Relations,1,0.00016498927569707968
14655,Bank Worker,J552111,6061,End Sales Processes,1,0.00016498927569707968
14656,Bank Worker,J552111,6061,Engineering Consultation,1,0.00016498927569707968
14657,Bank Worker,J552111,6061,Enterprise Software,1,0.00016498927569707968
14658,Bank Worker,J552111,6061,Environmental Consulting,2,0.00032997855139415937
14659,Bank Worker,J552111,6061,Equities,7,0.0011549249298795578
14660,Bank Worker,J552111,6061,Escalation Management,3,0.0004949678270912389
14661,Bank Worker,J552111,6061,Euroclear,1,0.00016498927569707968
14662,Bank Worker,J552111,6061,Event Planning,10,0.0016498927569707966
14663,Bank Worker,J552111,6061,Executive Presence,1,0.00016498927569707968
14664,Bank Worker,J552111,6061,Experiments,1,0.00016498927569707968
14665,Bank Worker,J552111,6061,External Auditing,9,0.0014849034812737172
14666,Bank Worker,J552111,6061,Extraction Transformation and Loading (ETL),1,0.00016498927569707968
14667,Bank Worker,J552111,6061,Family Medicine,2,0.00032997855139415937
14668,Bank Worker,J552111,6061,Feasibility Studies,1,0.00016498927569707968
14669,Bank Worker,J552111,6061,Film Production,1,0.00016498927569707968
14670,Bank Worker,J552111,6061,Finance,71,0.011714238574492658
14671,Bank Worker,J552111,6061,Finance/Credit Assistance Programme Improvement,4,0.0006599571027883187
14672,Bank Worker,J552111,6061,Financial Accounting,24,0.0039597426167299115
14673,Bank Worker,J552111,6061,Financial Acumen,727,0.11994720343177695
14674,Bank Worker,J552111,6061,Financial Advising,2,0.00032997855139415937
14675,Bank Worker,J552111,6061,Financial Analysis,241,0.039762415442996205
14676,Bank Worker,J552111,6061,Financial Consulting,12,0.0019798713083649558
14677,Bank Worker,J552111,6061,Financial Controls,12,0.0019798713083649558
14678,Bank Worker,J552111,6061,Financial Industry Knowledge,15,0.0024748391354561953
14679,Bank Worker,J552111,6061,Financial Literacy,7,0.0011549249298795578
14680,Bank Worker,J552111,6061,Financial Management,26,0.004289721168124072
14681,Bank Worker,J552111,6061,Financial Modelling,10,0.0016498927569707966
14682,Bank Worker,J552111,6061,Financial Needs Assessment,20,0.0032997855139415932
14683,Bank Worker,J552111,6061,Financial Operation,1,0.00016498927569707968
14684,Bank Worker,J552111,6061,Financial Planning,190,0.03134796238244514
14685,Bank Worker,J552111,6061,Financial Records Maintenance,8,0.0013199142055766375
14686,Bank Worker,J552111,6061,Financial Reporting,4,0.0006599571027883187
14687,Bank Worker,J552111,6061,Financial Responsibility,1,0.00016498927569707968
14688,Bank Worker,J552111,6061,Financial Services Industy Experience,19,0.003134796238244514
14689,Bank Worker,J552111,6061,Financial Statement Analysis,3,0.0004949678270912389
14690,Bank Worker,J552111,6061,Financial Statements,52,0.008579442336248144
14691,Bank Worker,J552111,6061,Financial Tracking,2,0.00032997855139415937
14692,Bank Worker,J552111,6061,Fire Protection,11,0.0018148820326678765
14693,Bank Worker,J552111,6061,Firewalls,1,0.00016498927569707968
14694,Bank Worker,J552111,6061,Food Delivery,1,0.00016498927569707968
14695,Bank Worker,J552111,6061,Forecasting,6,0.0009899356541824779
14696,Bank Worker,J552111,6061,Foreign Exchange,12,0.0019798713083649558
14697,Bank Worker,J552111,6061,FOREX,2,0.00032997855139415937
14698,Bank Worker,J552111,6061,Framing,41,0.006764560303580267
14699,Bank Worker,J552111,6061,Front Office,9,0.0014849034812737172
14700,Bank Worker,J552111,6061,Full Life Cycle,2,0.00032997855139415937
14701,Bank Worker,J552111,6061,Functional Genomics,2,0.00032997855139415937
14702,Bank Worker,J552111,6061,Fundraising,9,0.0014849034812737172
14703,Bank Worker,J552111,6061,General Ledger,24,0.0039597426167299115
14704,Bank Worker,J552111,6061,General Ledger Accounting,17,0.0028048176868503546
14705,Bank Worker,J552111,6061,General Ledger Reconciliation,4,0.0006599571027883187
14706,Bank Worker,J552111,6061,Genomics,3,0.0004949678270912389
14707,Bank Worker,J552111,6061,Good Manufacturing Practices (GMP),1,0.00016498927569707968
14708,Bank Worker,J552111,6061,Good Publishing Practices (GPP),2,0.00032997855139415937
14709,Bank Worker,J552111,6061,Graphic Design,3,0.0004949678270912389
14710,Bank Worker,J552111,6061,Growth Strategies,1,0.00016498927569707968
14711,Bank Worker,J552111,6061,Haematology,6,0.0009899356541824779
14712,Bank Worker,J552111,6061,Hardware and Software Configuration,1,0.00016498927569707968
14713,Bank Worker,J552111,6061,Help Desk Support,8,0.0013199142055766375
14714,Bank Worker,J552111,6061,HiveQL,1,0.00016498927569707968
14715,Bank Worker,J552111,6061,Home Care,2,0.00032997855139415937
14716,Bank Worker,J552111,6061,Home Health,1,0.00016498927569707968
14717,Bank Worker,J552111,6061,Hospital Experience,1,0.00016498927569707968
14718,Bank Worker,J552111,6061,HR Consulting,1,0.00016498927569707968
14719,Bank Worker,J552111,6061,Illustration,1,0.00016498927569707968
14720,Bank Worker,J552111,6061,Immunisations,2,0.00032997855139415937
